cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionType,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership,securityTitle,underlyingSecurityTitle,underlyingSecurityShares,exercisePrice,expirationDate
813828,2017-02-17,"CBS, CBS.A",Morris Doug,,0001225208-17-003789,non_derivative,2017-02-15,A,153.0,0.0,53330.0,D,CBS Class B common stock,,,,
813828,2017-02-17,"CBS, CBS.A",Morris Doug,,0001225208-17-003789,derivative,2017-02-15,M,4632.0,0.0,0.0,D,Restricted Share Units,CBS Class B common stock,4632.0,,
813828,2017-02-17,"CBS, CBS.A",Morris Doug,,0001225208-17-003789,derivative,2017-02-15,A,3066.0,0.0,3066.0,D,Restricted Share Units,CBS Class B common stock,3066.0,,
813828,2017-02-17,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-003788,derivative,2017-02-15,M,4632.0,0.0,0.0,D,Restricted Share Units,CBS Class B common stock,4632.0,,
813828,2017-02-17,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-003788,derivative,2017-02-15,A,3066.0,0.0,3066.0,D,Restricted Share Units,CBS Class B common stock,3066.0,,
813828,2017-02-17,"CBS, CBS.A",GORDON BRUCE S,,0001225208-17-003787,non_derivative,2017-02-15,A,153.0,0.0,58253.0,D,CBS Class B common stock,,,,
813828,2017-02-17,"CBS, CBS.A",GORDON BRUCE S,,0001225208-17-003787,derivative,2017-02-15,A,3066.0,0.0,3066.0,D,Restricted Share Units,CBS Class B common stock,3066.0,,
813828,2017-02-17,"CBS, CBS.A",REDSTONE SHARI,,0001225208-17-003790,derivative,2017-02-15,M,4632.0,0.0,0.0,D,Restricted Share Units,CBS Class B common stock,4632.0,,
813828,2017-02-17,"CBS, CBS.A",GORDON BRUCE S,,0001225208-17-003787,derivative,2017-02-15,M,4632.0,0.0,0.0,D,Restricted Share Units,CBS Class B common stock,4632.0,,
813828,2017-02-17,"CBS, CBS.A",GIFFORD CHARLES K,,0001225208-17-003786,non_derivative,2017-02-15,M,4632.0,0.0,65027.0,D,CBS Class B common stock,,,,
813828,2017-02-17,"CBS, CBS.A",GIFFORD CHARLES K,,0001225208-17-003786,non_derivative,2017-02-15,A,153.0,0.0,65180.0,D,CBS Class B common stock,,,,
813828,2017-02-17,"CBS, CBS.A",GIFFORD CHARLES K,,0001225208-17-003786,derivative,2017-02-15,M,4632.0,0.0,0.0,D,Restricted Share Units,CBS Class B common stock,4632.0,,
813828,2017-02-17,"CBS, CBS.A",GIFFORD CHARLES K,,0001225208-17-003786,derivative,2017-02-15,A,3066.0,0.0,3066.0,D,Restricted Share Units,CBS Class B common stock,3066.0,,
813828,2017-02-17,"CBS, CBS.A",GRIEGO LINDA M,,0001225208-17-003785,non_derivative,2017-02-15,A,47.0,0.0,37799.0,D,CBS Class B common stock,,,,
813828,2017-02-17,"CBS, CBS.A",REDSTONE SHARI,,0001225208-17-003790,non_derivative,2017-02-15,M,4632.0,0.0,94005.0,D,CBS Class B common stock,,,,
813828,2017-02-17,"CBS, CBS.A",Kopelson Arnold,,0001225208-17-003788,non_derivative,2017-02-15,M,4632.0,0.0,55311.0,D,CBS Class B common stock,,,,
813828,2017-02-17,"CBS, CBS.A",REDSTONE SHARI,,0001225208-17-003790,non_derivative,2017-02-15,A,153.0,0.0,94158.0,D,CBS Class B common stock,,,,
813828,2017-02-17,"CBS, CBS.A",GORDON BRUCE S,,0001225208-17-003787,non_derivative,2017-02-15,M,4632.0,0.0,58100.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,non_derivative,2017-02-19,M,2560.0,0.0,14634.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,non_derivative,2017-02-19,F,1337.0,65.69,13297.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,derivative,2017-02-18,M,2620.0,0.0,7862.0,D,Restricted Share Units,CBS Class B common stock,2620.0,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,non_derivative,2017-02-18,F,26366.0,65.69,279214.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,non_derivative,2017-02-21,M,10490.0,65.91,24907.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,non_derivative,2017-02-21,S,32788.0,67.5979,11417.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,derivative,2017-02-18,M,1474.0,0.0,4422.0,D,Restricted Share Units,CBS Class B common stock,1474.0,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,non_derivative,2017-02-20,F,1223.0,65.69,14417.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,derivative,2017-02-20,M,31819.0,0.0,31822.0,D,Restricted Share Units,CBS Class B common stock,31819.0,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,derivative,2017-02-18,M,47099.0,0.0,141299.0,D,Restricted Share Units,CBS Class B common stock,47099.0,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,non_derivative,2017-02-18,M,1474.0,0.0,12844.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,derivative,2017-02-21,M,68869.0,0.0,0.0,D,Employee Stock Option (right to buy),CBS Class B common stock,68869.0,43.21,2021-02-12
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,non_derivative,2017-02-21,S,3900.0,66.1577,381861.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,non_derivative,2017-02-20,M,31819.0,0.0,334704.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,non_derivative,2017-02-19,F,30102.0,65.69,302885.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,derivative,2017-02-19,M,2560.0,0.0,5119.0,D,Restricted Share Units,CBS Class B common stock,2560.0,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,non_derivative,2017-02-18,F,770.0,65.69,12074.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,non_derivative,2017-02-20,M,2343.0,0.0,15640.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,derivative,2017-02-19,M,53773.0,0.0,107545.0,D,Restricted Share Units,CBS Class B common stock,53773.0,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,derivative,2017-02-20,M,2343.0,0.0,2345.0,D,Restricted Share Units,CBS Class B common stock,2343.0,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,derivative,2017-02-21,M,21677.0,0.0,0.0,D,Employee Stock Option (right to buy),CBS Class B common stock,21677.0,5.2,2017-02-24
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,non_derivative,2017-02-18,M,1146.0,0.0,88396.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,non_derivative,2017-02-21,M,68869.0,43.21,385761.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004202,derivative,2017-02-21,M,3850.0,0.0,0.0,D,Employee Stock Option (right to buy),CBS Class B common stock,3850.0,43.21,2021-02-12
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,non_derivative,2017-02-19,M,53773.0,0.0,332987.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004200,derivative,2017-02-19,M,4534.0,0.0,9070.0,D,Restricted Share Units,CBS Class B common stock,4534.0,,
813828,2017-02-22,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004200,derivative,2017-02-18,M,2866.0,0.0,8599.0,D,Restricted Share Units,CBS Class B common stock,2866.0,,
813828,2017-02-22,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004200,non_derivative,2017-02-20,F,2159.0,65.69,8319.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004200,non_derivative,2017-02-20,M,4161.0,0.0,10478.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004200,non_derivative,2017-02-19,F,2353.0,65.69,6317.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004200,non_derivative,2017-02-19,M,4534.0,0.0,8670.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,derivative,2017-02-19,M,1425.0,0.0,2852.0,D,Restricted Share Units,CBS Class B common stock,1425.0,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,non_derivative,2017-02-20,M,1309.0,0.0,89803.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,derivative,2017-02-18,M,1146.0,0.0,3440.0,D,Restricted Share Units,CBS Class B common stock,1146.0,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,non_derivative,2017-02-21,S,21677.0,67.4603,89271.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,non_derivative,2017-02-21,M,21677.0,5.2,110948.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,non_derivative,2017-02-20,F,532.0,65.69,89271.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,derivative,2017-02-20,M,1309.0,0.0,1309.0,D,Restricted Share Units,CBS Class B common stock,1309.0,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,non_derivative,2017-02-19,F,736.0,65.69,88494.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,non_derivative,2017-02-19,M,1425.0,0.0,89230.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Jones Richard M,,0001225208-17-004201,non_derivative,2017-02-18,F,591.0,65.69,87805.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,non_derivative,2017-02-20,F,17812.0,65.69,316892.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,derivative,2017-02-17,M,24194.0,0.0,0.0,D,Employee Stock Option (right to buy),CBS Class B common stock,24194.0,13.43,2018-03-01
813828,2017-02-22,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004200,non_derivative,2017-02-18,F,1487.0,65.69,4136.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004206,non_derivative,2017-02-19,M,34990.0,0.0,118726.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,non_derivative,2017-02-21,M,28641.0,45.79,39723.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,non_derivative,2017-02-21,S,28641.0,67.676,11082.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004206,non_derivative,2017-02-20,F,15967.0,65.69,12062.0,I,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004206,non_derivative,2017-02-20,M,27816.0,0.0,28029.0,I,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004206,non_derivative,2017-02-18,M,50957.0,0.0,112986.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,derivative,2017-02-19,M,9069.0,0.0,18140.0,D,Restricted Share Units,CBS Class B common stock,9069.0,,
813828,2017-02-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004206,derivative,2017-02-18,M,50957.0,0.0,101914.0,D,Restricted Share Units,CBS Class B common stock,50957.0,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,derivative,2017-02-18,M,5732.0,0.0,17198.0,D,Restricted Share Units,CBS Class B common stock,5732.0,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,derivative,2017-02-21,M,28641.0,0.0,85925.0,D,Employee Stock Option (right to buy),CBS Class B common stock,28641.0,45.79,2024-02-18
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,derivative,2017-02-20,M,8322.0,0.0,8325.0,D,Restricted Share Units,CBS Class B common stock,8322.0,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,non_derivative,2017-02-19,M,9069.0,0.0,11816.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,non_derivative,2017-02-20,F,4333.0,65.69,11082.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,non_derivative,2017-02-20,M,8322.0,0.0,15415.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004203,non_derivative,2017-02-18,M,47099.0,0.0,305580.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004200,derivative,2017-02-20,M,4161.0,0.0,4164.0,D,Restricted Share Units,CBS Class B common stock,4161.0,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,non_derivative,2017-02-18,F,2985.0,65.69,2747.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,non_derivative,2017-02-18,M,5732.0,0.0,5732.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004200,non_derivative,2017-02-18,M,2866.0,0.0,5623.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004207,non_derivative,2017-02-19,F,4723.0,65.69,7093.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004206,derivative,2017-02-19,M,34990.0,0.0,34991.0,D,Restricted Share Units,CBS Class B common stock,34990.0,,
813828,2017-02-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004206,non_derivative,2017-02-19,F,20085.0,65.69,98641.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,non_derivative,2017-02-17,M,24194.0,13.43,82718.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004204,derivative,2017-02-19,M,1555.0,0.0,3111.0,D,Restricted Share Units,CBS Class B common stock,1555.0,,
813828,2017-02-22,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004204,derivative,2017-02-18,M,982.0,0.0,2948.0,D,Restricted Share Units,CBS Class B common stock,982.0,,
813828,2017-02-22,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004204,non_derivative,2017-02-20,F,441.0,65.69,23465.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,derivative,2017-02-19,M,3500.0,0.0,6996.0,D,Restricted Share Units,CBS Class B common stock,3500.0,,
813828,2017-02-22,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004204,non_derivative,2017-02-19,F,576.0,65.69,22717.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004204,non_derivative,2017-02-19,M,1555.0,0.0,23293.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004204,non_derivative,2017-02-18,F,403.0,65.69,21738.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004204,non_derivative,2017-02-18,M,982.0,0.0,22141.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004204,non_derivative,2017-02-20,M,1189.0,0.0,23906.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004206,derivative,2017-02-20,M,27816.0,0.0,0.0,I,Restricted Share Units,CBS Class B common stock,27816.0,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,derivative,2017-02-20,M,3210.0,0.0,3211.0,D,Restricted Share Units,CBS Class B common stock,3210.0,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,non_derivative,2017-02-20,M,3210.0,0.0,55488.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,non_derivative,2017-02-19,F,1961.0,65.69,52278.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,non_derivative,2017-02-19,M,3500.0,0.0,54239.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,non_derivative,2017-02-18,F,1468.0,65.69,50739.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,non_derivative,2017-02-18,M,2620.0,0.0,52207.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,non_derivative,2017-02-17,S,5572.0,64.0486,77146.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004204,derivative,2017-02-20,M,1189.0,0.0,1190.0,D,Restricted Share Units,CBS Class B common stock,1189.0,,
813828,2017-02-22,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004206,non_derivative,2017-02-18,F,29250.0,65.69,83736.0,D,CBS Class B common stock,,,,
813828,2017-02-22,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004205,non_derivative,2017-02-20,F,1798.0,65.69,53690.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Jones Richard M,,0001225208-17-004626,non_derivative,2017-02-23,F,699.0,66.31,89926.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004625,non_derivative,2017-02-23,F,909.0,66.31,12250.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004625,derivative,2017-02-23,A,20571.0,0.0,20571.0,D,Employee Stock Option (right to buy),CBS Class B common stock,20571.0,66.31,2025-02-23
813828,2017-02-24,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004625,derivative,2017-02-23,A,5228.0,0.0,9650.0,D,Restricted Share Units,CBS Class B common stock,5228.0,,
813828,2017-02-24,"CBS, CBS.A",Jones Richard M,,0001225208-17-004626,derivative,2017-02-23,A,16000.0,0.0,16000.0,D,Employee Stock Option (right to buy),CBS Class B common stock,16000.0,66.31,2025-02-23
813828,2017-02-24,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004623,non_derivative,2017-02-23,F,1758.0,66.31,9948.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004624,non_derivative,2017-02-23,F,7586.0,66.31,322857.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004624,derivative,2017-02-23,A,40657.0,0.0,181956.0,D,Restricted Share Units,CBS Class B common stock,40657.0,,
813828,2017-02-24,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004623,derivative,2017-02-23,A,52857.0,0.0,52857.0,D,Employee Stock Option (right to buy),CBS Class B common stock,52857.0,66.31,2025-02-23
813828,2017-02-24,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004624,non_derivative,2017-02-23,A,13551.0,0.0,330443.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004623,non_derivative,2017-02-23,A,3387.0,0.0,11706.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Ianniello Joseph R,,0001225208-17-004624,derivative,2017-02-23,A,160000.0,0.0,160000.0,D,Employee Stock Option (right to buy),CBS Class B common stock,160000.0,66.31,2025-02-23
813828,2017-02-24,"CBS, CBS.A",Anschell Jonathan,,0001225208-17-004625,non_derivative,2017-02-23,A,1742.0,0.0,13159.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Ambrosio Anthony G,,0001225208-17-004623,derivative,2017-02-23,A,10165.0,0.0,18764.0,D,Restricted Share Units,CBS Class B common stock,10165.0,,
813828,2017-02-24,"CBS, CBS.A",Jones Richard M,,0001225208-17-004626,non_derivative,2017-02-23,A,1354.0,0.0,90625.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Jones Richard M,,0001225208-17-004626,derivative,2017-02-23,A,4067.0,0.0,7507.0,D,Restricted Share Units,CBS Class B common stock,4067.0,,
813828,2017-02-24,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004627,derivative,2017-02-23,A,80000.0,0.0,80000.0,D,Employee Stock Option (right to buy),CBS Class B common stock,80000.0,66.31,2025-02-23
813828,2017-02-24,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004630,derivative,2017-02-23,A,9294.0,0.0,17156.0,D,Restricted Share Units,CBS Class B common stock,9294.0,,
813828,2017-02-24,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004630,non_derivative,2017-02-23,F,1734.0,66.31,55052.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004629,non_derivative,2017-02-23,A,1160.0,0.0,24625.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004629,non_derivative,2017-02-23,F,599.0,66.31,24026.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Schwartz Gil D,,0001225208-17-004630,non_derivative,2017-02-23,A,3096.0,0.0,56786.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004627,derivative,2017-02-23,A,20329.0,0.0,37527.0,D,Restricted Share Units,CBS Class B common stock,20329.0,,
813828,2017-02-24,"CBS, CBS.A",Tu Lawrence,,0001225208-17-004627,non_derivative,2017-02-23,A,6775.0,0.0,6775.0,D,CBS Class B common stock,,,,
813828,2017-02-24,"CBS, CBS.A",Liding Lawrence,,0001225208-17-004629,derivative,2017-02-23,A,3486.0,0.0,6434.0,D,Restricted Share Units,CBS Class B common stock,3486.0,,
813828,2017-02-24,"CBS, CBS.A",MOONVES LESLIE,,0001225208-17-004628,derivative,2017-02-23,A,116875.0,0.0,116875.0,D,Restricted Share Units,CBS Class B common stock,116875.0,,
